country,country_code,freight_type,period,value_thousand_metric_tons
Morocco,504,unloaded,2022-05-01,5748.0
Morocco,504,unloaded,2022-06-01,5536.0
Morocco,504,unloaded,2022-04-01,5458.0
Morocco,504,unloaded,2022-03-01,5405.0
Morocco,504,unloaded,2022-01-01,5156.0
Morocco,504,unloaded,2021-12-01,4464.0
Morocco,504,unloaded,2021-11-01,4987.0
Morocco,504,unloaded,2021-10-01,4108.0
Morocco,504,unloaded,2021-08-01,4549.0
Morocco,504,unloaded,2021-09-01,4152.0
Morocco,504,unloaded,2021-01-01,5028.0
Morocco,504,unloaded,2021-02-01,3842.0
Morocco,504,unloaded,2021-03-01,5789.0
Morocco,504,unloaded,2021-04-01,5331.0
Morocco,504,unloaded,2021-05-01,4511.0
Morocco,504,unloaded,2021-06-01,4583.0
Morocco,504,unloaded,2021-07-01,4072.0
Morocco,504,unloaded,2020-02-01,4646.0
Morocco,504,unloaded,2020-03-01,5603.0
Morocco,504,unloaded,2020-04-01,4889.0
Morocco,504,unloaded,2020-08-01,5228.0
Morocco,504,unloaded,2020-09-01,4555.0
Morocco,504,unloaded,2020-11-01,4448.0
Morocco,504,unloaded,2020-12-01,4266.0
Morocco,504,unloaded,2020-01-01,5010.0
Morocco,504,unloaded,2020-05-01,5246.0
Morocco,504,unloaded,2020-06-01,4816.0
Morocco,504,unloaded,2020-07-01,4775.0
Morocco,504,unloaded,2020-10-01,4176.0
Morocco,504,unloaded,2016-06-01,4296.0
Morocco,504,unloaded,2016-10-01,4106.0
Morocco,504,unloaded,2016-09-01,3831.0
Morocco,504,unloaded,2016-07-01,4079.0
Morocco,504,unloaded,2016-08-01,4476.0
Morocco,504,unloaded,2016-11-01,4106.0
Morocco,504,unloaded,2016-01-01,4078.0
Morocco,504,unloaded,2016-02-01,3349.0
Morocco,504,unloaded,2016-03-01,4837.0
Morocco,504,unloaded,2016-04-01,4735.0
Morocco,504,unloaded,2016-05-01,4685.0
Morocco,504,unloaded,2015-09-01,3380.0
Morocco,504,unloaded,2015-10-01,4115.0
Morocco,504,unloaded,2015-11-01,3823.0
Morocco,504,unloaded,2015-12-01,3603.0
Morocco,504,unloaded,2015-08-01,3315.0
Morocco,504,unloaded,2015-07-01,3833.0
Morocco,504,unloaded,2015-06-01,7938.0
Morocco,504,unloaded,2015-02-01,6665.0
Morocco,504,unloaded,2015-03-01,4729.0
Morocco,504,unloaded,2015-04-01,4033.0
Morocco,504,unloaded,2014-11-01,3684.0
Morocco,504,unloaded,2014-12-01,4154.0
Morocco,504,unloaded,2014-06-01,3959.0
Morocco,504,unloaded,2014-07-01,3484.0
Morocco,504,unloaded,2014-10-01,3949.0
Morocco,504,unloaded,2014-09-01,3946.0
Morocco,504,unloaded,2014-08-01,3767.0
New Zealand,554,loaded,2022-01-01,2309.0
New Zealand,554,loaded,2022-07-01,2829.0
New Zealand,554,loaded,2022-06-01,3406.0
New Zealand,554,loaded,2022-08-01,3104.0
New Zealand,554,loaded,2022-10-01,3371.0
New Zealand,554,loaded,2022-09-01,3471.0
New Zealand,554,loaded,2022-02-01,3015.0
New Zealand,554,loaded,2022-03-01,3644.0
New Zealand,554,loaded,2022-05-01,3810.0
New Zealand,554,loaded,2022-04-01,5565.0
New Zealand,554,loaded,2021-01-01,2778.0
New Zealand,554,loaded,2021-02-01,3536.0
New Zealand,554,loaded,2021-03-01,4057.0
New Zealand,554,loaded,2021-04-01,4109.0
New Zealand,554,loaded,2021-05-01,3647.0
New Zealand,554,loaded,2021-06-01,3976.0
New Zealand,554,loaded,2021-08-01,3329.0
New Zealand,554,loaded,2021-07-01,4047.0
New Zealand,554,loaded,2021-11-01,3161.0
New Zealand,554,loaded,2021-10-01,3746.0
New Zealand,554,loaded,2021-09-01,2653.0
New Zealand,554,loaded,2021-12-01,2051.0
New Zealand,554,loaded,2020-12-01,3763.0
New Zealand,554,loaded,2020-11-01,3521.0
New Zealand,554,loaded,2020-10-01,4067.0
New Zealand,554,loaded,2020-09-01,3310.0
New Zealand,554,loaded,2020-08-01,3562.0
New Zealand,554,loaded,2020-03-01,3582.0
New Zealand,554,loaded,2020-01-01,2962.0
New Zealand,554,loaded,2020-02-01,3301.0
New Zealand,554,loaded,2020-07-01,3691.0
New Zealand,554,loaded,2020-05-01,3455.0
New Zealand,554,loaded,2020-06-01,3894.0
New Zealand,554,loaded,2020-04-01,2157.0
New Zealand,554,loaded,2019-12-01,3498.0
New Zealand,554,loaded,2019-11-01,3383.0
New Zealand,554,loaded,2019-01-01,2942.0
New Zealand,554,loaded,2019-02-01,3503.0
New Zealand,554,loaded,2019-03-01,4122.0
New Zealand,554,loaded,2019-04-01,4031.0
New Zealand,554,loaded,2019-09-01,3570.0
New Zealand,554,loaded,2019-10-01,3493.0
New Zealand,554,loaded,2019-08-01,3370.0
New Zealand,554,loaded,2019-06-01,3967.0
New Zealand,554,loaded,2019-05-01,3657.0
New Zealand,554,loaded,2019-07-01,4046.0
New Zealand,554,loaded,2018-12-01,3700.0
New Zealand,554,loaded,2018-02-01,3405.0
New Zealand,554,loaded,2018-01-01,2930.0
New Zealand,554,loaded,2018-03-01,3621.0
New Zealand,554,loaded,2018-05-01,3843.0
New Zealand,554,loaded,2018-04-01,3680.0
New Zealand,554,loaded,2018-09-01,3552.0
New Zealand,554,loaded,2018-10-01,3513.0
New Zealand,554,loaded,2018-11-01,3575.0
New Zealand,554,loaded,2018-07-01,3825.0
New Zealand,554,loaded,2018-08-01,3576.0
New Zealand,554,loaded,2018-06-01,3307.0
New Zealand,554,loaded,2017-07-01,3524.0
New Zealand,554,loaded,2017-08-01,3609.0
New Zealand,554,loaded,2017-06-01,3268.0
New Zealand,554,loaded,2017-05-01,3611.0
New Zealand,554,loaded,2017-04-01,3792.0
New Zealand,554,loaded,2017-03-01,3417.0
New Zealand,554,loaded,2017-01-01,2405.0
New Zealand,554,loaded,2017-02-01,2813.0
New Zealand,554,loaded,2017-11-01,3684.0
New Zealand,554,loaded,2017-09-01,3107.0
New Zealand,554,loaded,2017-10-01,3817.0
New Zealand,554,loaded,2017-12-01,3559.0
New Zealand,554,loaded,2016-12-01,3440.0
New Zealand,554,loaded,2016-11-01,3094.0
New Zealand,554,loaded,2016-02-01,3040.0
New Zealand,554,loaded,2016-03-01,3458.0
New Zealand,554,loaded,2016-01-01,2883.0
New Zealand,554,loaded,2016-08-01,3785.0
New Zealand,554,loaded,2016-10-01,3574.0
New Zealand,554,loaded,2016-09-01,3158.0
New Zealand,554,loaded,2016-06-01,3668.0
New Zealand,554,loaded,2016-07-01,3312.0
New Zealand,554,loaded,2016-05-01,3421.0
New Zealand,554,loaded,2016-04-01,3596.0
New Zealand,554,loaded,2015-12-01,3486.0
New Zealand,554,loaded,2015-01-01,2337.0
New Zealand,554,loaded,2015-02-01,3079.0
New Zealand,554,loaded,2015-06-01,3212.0
New Zealand,554,loaded,2015-05-01,3024.0
New Zealand,554,loaded,2015-04-01,3416.0
New Zealand,554,loaded,2015-03-01,3346.0
New Zealand,554,loaded,2015-08-01,3009.0
New Zealand,554,loaded,2015-09-01,2708.0
New Zealand,554,loaded,2015-07-01,2793.0
New Zealand,554,loaded,2015-10-01,2921.0
New Zealand,554,loaded,2015-11-01,2810.0
New Zealand,554,loaded,2014-12-01,3150.0
New Zealand,554,loaded,2014-10-01,3187.0
New Zealand,554,loaded,2014-09-01,2720.0
New Zealand,554,loaded,2014-11-01,3246.0
New Zealand,554,loaded,2014-06-01,3215.0
New Zealand,554,loaded,2014-07-01,2793.0
New Zealand,554,loaded,2014-08-01,3086.0
New Zealand,554,unloaded,2022-01-01,1911.0
New Zealand,554,unloaded,2022-02-01,1709.0
New Zealand,554,unloaded,2022-03-01,1999.0
New Zealand,554,unloaded,2022-04-01,1574.0
New Zealand,554,unloaded,2022-05-01,1902.0
New Zealand,554,unloaded,2022-06-01,2301.0
New Zealand,554,unloaded,2022-08-01,1962.0
New Zealand,554,unloaded,2022-09-01,1887.0
New Zealand,554,unloaded,2022-07-01,1886.0
New Zealand,554,unloaded,2022-10-01,2029.0
New Zealand,554,unloaded,2021-10-01,2497.0
New Zealand,554,unloaded,2021-11-01,2160.0
New Zealand,554,unloaded,2021-12-01,3297.0
New Zealand,554,unloaded,2021-02-01,1613.0
New Zealand,554,unloaded,2021-03-01,2111.0
New Zealand,554,unloaded,2021-04-01,1859.0
New Zealand,554,unloaded,2021-07-01,2268.0
New Zealand,554,unloaded,2021-01-01,2164.0
New Zealand,554,unloaded,2021-05-01,2078.0
New Zealand,554,unloaded,2021-06-01,2080.0
New Zealand,554,unloaded,2021-08-01,2250.0
New Zealand,554,unloaded,2021-09-01,2170.0
New Zealand,554,unloaded,2020-10-01,2423.0
New Zealand,554,unloaded,2020-09-01,2175.0
New Zealand,554,unloaded,2020-11-01,2058.0
New Zealand,554,unloaded,2020-03-01,2271.0
New Zealand,554,unloaded,2020-02-01,1645.0
New Zealand,554,unloaded,2020-01-01,1993.0
New Zealand,554,unloaded,2020-08-01,1894.0
New Zealand,554,unloaded,2020-04-01,1459.0
New Zealand,554,unloaded,2020-05-01,1684.0
New Zealand,554,unloaded,2020-07-01,1670.0
New Zealand,554,unloaded,2020-06-01,1773.0
New Zealand,554,unloaded,2020-12-01,1925.0
New Zealand,554,unloaded,2019-08-01,2135.0
New Zealand,554,unloaded,2019-12-01,1923.0
New Zealand,554,unloaded,2019-11-01,2114.0
New Zealand,554,unloaded,2019-10-01,2280.0
New Zealand,554,unloaded,2019-09-01,1911.0
New Zealand,554,unloaded,2019-01-01,2285.0
New Zealand,554,unloaded,2019-02-01,1816.0
New Zealand,554,unloaded,2019-03-01,2014.0
New Zealand,554,unloaded,2019-04-01,2106.0
New Zealand,554,unloaded,2019-07-01,2178.0
New Zealand,554,unloaded,2019-06-01,1648.0
New Zealand,554,unloaded,2019-05-01,2161.0
New Zealand,554,unloaded,2018-12-01,1876.0
New Zealand,554,unloaded,2018-09-01,2248.0
New Zealand,554,unloaded,2018-10-01,2265.0
New Zealand,554,unloaded,2018-11-01,2219.0
New Zealand,554,unloaded,2018-02-01,1893.0
New Zealand,554,unloaded,2018-01-01,2162.0
New Zealand,554,unloaded,2018-04-01,1863.0
New Zealand,554,unloaded,2018-05-01,1791.0
New Zealand,554,unloaded,2018-03-01,2061.0
New Zealand,554,unloaded,2018-07-01,2210.0
New Zealand,554,unloaded,2018-08-01,2140.0
New Zealand,554,unloaded,2018-06-01,1849.0
New Zealand,554,unloaded,2017-10-01,2195.0
New Zealand,554,unloaded,2017-11-01,2289.0
New Zealand,554,unloaded,2017-12-01,1886.0
New Zealand,554,unloaded,2017-08-01,2062.0
New Zealand,554,unloaded,2017-07-01,1953.0
New Zealand,554,unloaded,2017-06-01,1630.0
New Zealand,554,unloaded,2017-09-01,2112.0
New Zealand,554,unloaded,2017-05-01,2246.0
New Zealand,554,unloaded,2017-04-01,1792.0
New Zealand,554,unloaded,2017-03-01,1815.0
New Zealand,554,unloaded,2017-01-01,1948.0
New Zealand,554,unloaded,2017-02-01,1822.0
New Zealand,554,unloaded,2016-12-01,1757.0
New Zealand,554,unloaded,2016-11-01,2041.0
New Zealand,554,unloaded,2016-03-01,1822.0
New Zealand,554,unloaded,2016-08-01,1817.0
New Zealand,554,unloaded,2016-06-01,1585.0
New Zealand,554,unloaded,2016-05-01,1518.0
New Zealand,554,unloaded,2016-04-01,1554.0
New Zealand,554,unloaded,2016-07-01,1734.0
New Zealand,554,unloaded,2016-01-01,1910.0
New Zealand,554,unloaded,2016-02-01,1766.0
New Zealand,554,unloaded,2016-10-01,1855.0
New Zealand,554,unloaded,2016-09-01,2030.0
New Zealand,554,unloaded,2015-12-01,1893.0
New Zealand,554,unloaded,2015-01-01,1495.0
New Zealand,554,unloaded,2015-04-01,1485.0
New Zealand,554,unloaded,2015-03-01,1969.0
New Zealand,554,unloaded,2015-02-01,1757.0
New Zealand,554,unloaded,2015-06-01,1739.0
New Zealand,554,unloaded,2015-07-01,1873.0
New Zealand,554,unloaded,2015-05-01,1837.0
New Zealand,554,unloaded,2015-08-01,1659.0
New Zealand,554,unloaded,2015-09-01,1863.0
New Zealand,554,unloaded,2015-11-01,1744.0
New Zealand,554,unloaded,2015-10-01,1862.0
New Zealand,554,unloaded,2014-12-01,1876.0
New Zealand,554,unloaded,2014-11-01,1773.0
New Zealand,554,unloaded,2014-08-01,1591.0
New Zealand,554,unloaded,2014-09-01,2283.0
New Zealand,554,unloaded,2014-10-01,2172.0
New Zealand,554,unloaded,2014-07-01,1835.0
New Zealand,554,unloaded,2014-06-01,1514.0
Norway,578,loaded,2022-02-01,10642.0
Norway,578,loaded,2021-05-01,11264.0
Norway,578,loaded,2021-02-01,10862.0
Norway,578,loaded,2021-08-01,11777.0
Norway,578,loaded,2021-11-01,11556.0
Norway,578,loaded,2020-11-01,11157.0
Norway,578,loaded,2020-05-01,11236.0
Norway,578,loaded,2020-02-01,11043.0
Norway,578,loaded,2020-08-01,11397.0
Norway,578,loaded,2020-03-01,11043.0
Norway,578,loaded,2019-11-01,10804.0
Norway,578,loaded,2019-05-01,9847.0
Norway,578,loaded,2019-02-01,9773.0
Norway,578,loaded,2019-08-01,9504.0
Norway,578,loaded,2019-03-01,9773.0
Norway,578,loaded,2019-06-01,9847.0
Norway,578,loaded,2019-12-01,10804.0
Norway,578,loaded,2019-09-01,9504.0
Norway,578,loaded,2018-05-01,10394.0
Norway,578,loaded,2018-08-01,10471.0
Norway,578,loaded,2018-11-01,8626.0
Norway,578,loaded,2018-02-01,10040.0
Norway,578,loaded,2018-03-01,10040.0
Norway,578,loaded,2018-06-01,10394.0
Norway,578,loaded,2018-09-01,10471.0
Norway,578,loaded,2018-12-01,8626.0
Norway,578,loaded,2017-12-01,10079.0
Norway,578,loaded,2017-06-01,10743.0
Norway,578,loaded,2017-09-01,10948.0
Norway,578,loaded,2017-03-01,10195.0
Norway,578,loaded,2017-05-01,10743.0
Norway,578,loaded,2017-02-01,10195.0
Norway,578,loaded,2017-08-01,10948.0
Norway,578,loaded,2017-11-01,10079.0
Norway,578,loaded,2016-12-01,10229.0
Norway,578,loaded,2016-09-01,10739.0
Norway,578,loaded,2016-11-01,10229.0
Norway,578,loaded,2016-08-01,10739.0
Norway,578,loaded,2016-05-01,10058.0
Norway,578,loaded,2016-02-01,9617.0
Norway,578,loaded,2015-11-01,9686.0
Norway,578,unloaded,2022-02-01,2254.0
Norway,578,unloaded,2021-11-01,2602.0
Norway,578,unloaded,2021-08-01,2491.0
Norway,578,unloaded,2021-05-01,2537.0
Norway,578,unloaded,2021-02-01,2400.0
Norway,578,unloaded,2020-02-01,2491.0
Norway,578,unloaded,2020-08-01,2364.0
Norway,578,unloaded,2020-05-01,2442.0
Norway,578,unloaded,2020-11-01,2486.0
Norway,578,unloaded,2020-03-01,2491.0
Norway,578,unloaded,2019-08-01,2616.0
Norway,578,unloaded,2019-11-01,2366.0
Norway,578,unloaded,2019-05-01,2553.0
Norway,578,unloaded,2019-02-01,2526.0
Norway,578,unloaded,2019-09-01,2616.0
Norway,578,unloaded,2019-12-01,2366.0
Norway,578,unloaded,2019-03-01,2526.0
Norway,578,unloaded,2019-06-01,2553.0
Norway,578,unloaded,2018-11-01,4060.0
Norway,578,unloaded,2018-05-01,2561.0
Norway,578,unloaded,2018-08-01,2398.0
Norway,578,unloaded,2018-02-01,2430.0
Norway,578,unloaded,2018-09-01,2398.0
Norway,578,unloaded,2018-12-01,4060.0
Norway,578,unloaded,2018-03-01,2430.0
Norway,578,unloaded,2018-06-01,2561.0
Norway,578,unloaded,2017-11-01,2420.0
Norway,578,unloaded,2017-05-01,2324.0
Norway,578,unloaded,2017-02-01,2277.0
Norway,578,unloaded,2017-08-01,2344.0
Norway,578,unloaded,2017-09-01,2344.0
Norway,578,unloaded,2017-12-01,2420.0
Norway,578,unloaded,2017-03-01,2277.0
Norway,578,unloaded,2017-06-01,2324.0
Norway,578,unloaded,2016-11-01,2243.0
Norway,578,unloaded,2016-08-01,2218.0
Norway,578,unloaded,2016-05-01,2069.0
Norway,578,unloaded,2016-02-01,1996.0
Norway,578,unloaded,2016-09-01,2218.0
Norway,578,unloaded,2016-12-01,2243.0
Norway,578,unloaded,2015-11-01,2235.0
Pakistan,586,loaded,2022-01-01,2332.0
Pakistan,586,loaded,2022-02-01,2262.0
Pakistan,586,loaded,2022-03-01,2281.0
Pakistan,586,loaded,2022-05-01,1811.0
Pakistan,586,loaded,2022-04-01,1766.0
Pakistan,586,loaded,2022-07-01,1432.0
Pakistan,586,loaded,2022-06-01,2086.0
Pakistan,586,loaded,2021-06-01,1902.0
Pakistan,586,loaded,2021-07-01,1624.0
Pakistan,586,loaded,2021-04-01,1773.0
Pakistan,586,loaded,2021-05-01,1773.0
Pakistan,586,loaded,2021-03-01,2661.0
Pakistan,586,loaded,2021-01-01,2033.0
Pakistan,586,loaded,2021-12-01,2333.0
Pakistan,586,loaded,2021-11-01,2430.0
Pakistan,586,loaded,2021-10-01,1977.0
Pakistan,586,loaded,2020-09-01,1914.0
Pakistan,586,loaded,2020-03-01,2262.0
Pakistan,586,loaded,2020-02-01,2262.0
Pakistan,586,loaded,2020-01-01,2021.0
Pakistan,586,loaded,2020-04-01,1467.0
Pakistan,586,loaded,2019-12-01,2119.0
Pakistan,586,loaded,2019-11-01,2037.0
Pakistan,586,loaded,2019-09-01,1762.0
Pakistan,586,loaded,2019-10-01,1933.0
Pakistan,586,loaded,2019-08-01,1641.0
Pakistan,586,loaded,2019-03-01,1913.0
Pakistan,586,loaded,2019-05-01,1952.0
Pakistan,586,loaded,2019-04-01,2093.0
Pakistan,586,loaded,2019-06-01,1952.0
Pakistan,586,loaded,2019-01-01,1963.0
Pakistan,586,loaded,2019-02-01,1765.0
Pakistan,586,loaded,2018-10-01,1678.0
Pakistan,586,loaded,2018-09-01,1518.0
Pakistan,586,loaded,2018-11-01,1805.0
Pakistan,586,loaded,2018-12-01,1947.0
Pakistan,586,loaded,2018-02-01,1831.0
Pakistan,586,loaded,2018-08-01,1668.0
Pakistan,586,loaded,2018-04-01,2354.0
Pakistan,586,loaded,2018-05-01,1904.0
Pakistan,586,loaded,2018-06-01,1509.0
Pakistan,586,loaded,2018-03-01,2194.0
Pakistan,586,loaded,2018-01-01,1553.0
Pakistan,586,loaded,2018-07-01,1509.0
Pakistan,586,loaded,2017-09-01,1538.0
Pakistan,586,loaded,2017-02-01,1461.0
Pakistan,586,loaded,2017-12-01,1553.0
Pakistan,586,loaded,2017-10-01,1535.0
Pakistan,586,loaded,2017-11-01,1485.0
Pakistan,586,loaded,2017-01-01,1461.0
Pakistan,586,loaded,2017-03-01,1493.0
Pakistan,586,loaded,2017-04-01,1392.0
Pakistan,586,loaded,2017-05-01,1060.0
Pakistan,586,loaded,2017-07-01,1104.0
Pakistan,586,loaded,2017-06-01,1302.0
Pakistan,586,loaded,2017-08-01,1538.0
Pakistan,586,loaded,2016-10-01,1135.0
Pakistan,586,loaded,2016-12-01,1105.0
Pakistan,586,loaded,2016-07-01,1135.0
Pakistan,586,loaded,2016-08-01,1313.0
Pakistan,586,loaded,2016-09-01,1135.0
Pakistan,586,loaded,2016-01-01,1572.0
Pakistan,586,loaded,2016-02-01,1587.0
Pakistan,586,loaded,2016-03-01,1492.0
Pakistan,586,loaded,2016-05-01,1455.0
Pakistan,586,loaded,2016-04-01,1453.0
Pakistan,586,loaded,2016-06-01,1342.0
Pakistan,586,loaded,2015-10-01,1269.0
Pakistan,586,loaded,2015-11-01,1559.0
Pakistan,586,loaded,2015-12-01,1491.0
Pakistan,586,loaded,2015-07-01,1209.0
Pakistan,586,loaded,2015-01-01,762.0
Pakistan,586,loaded,2015-02-01,1746.0
Pakistan,586,loaded,2015-03-01,1547.0
Pakistan,586,loaded,2015-04-01,1666.0
Pakistan,586,loaded,2015-05-01,1533.0
Pakistan,586,loaded,2015-06-01,1397.0
Pakistan,586,loaded,2014-12-01,1785.0
Pakistan,586,loaded,2014-08-01,1460.0
Pakistan,586,loaded,2014-07-01,1367.0
Pakistan,586,loaded,2014-06-01,1520.0
Pakistan,586,loaded,2014-11-01,1697.0
Pakistan,586,loaded,2014-09-01,1508.0
Pakistan,586,loaded,2014-10-01,1429.0
Pakistan,586,unloaded,2022-01-01,6798.0
Pakistan,586,unloaded,2022-02-01,5704.0
Pakistan,586,unloaded,2022-03-01,6320.0
Pakistan,586,unloaded,2022-04-01,6203.0
Pakistan,586,unloaded,2022-05-01,7967.0
Pakistan,586,unloaded,2022-07-01,6654.0
Pakistan,586,unloaded,2022-06-01,6177.0
Pakistan,586,unloaded,2021-12-01,6846.0
Pakistan,586,unloaded,2021-11-01,7178.0
Pakistan,586,unloaded,2021-10-01,7397.0
Pakistan,586,unloaded,2021-06-01,7206.0
Pakistan,586,unloaded,2021-07-01,7440.0
Pakistan,586,unloaded,2021-05-01,7477.0
Pakistan,586,unloaded,2021-04-01,7477.0
Pakistan,586,unloaded,2021-03-01,3744.0
Pakistan,586,unloaded,2021-01-01,7260.0
Pakistan,586,unloaded,2020-02-01,5777.0
Pakistan,586,unloaded,2020-01-01,6324.0
Pakistan,586,unloaded,2020-04-01,5248.0
Pakistan,586,unloaded,2020-09-01,7011.0
Pakistan,586,unloaded,2020-03-01,5777.0
Pakistan,586,unloaded,2019-12-01,5978.0
Pakistan,586,unloaded,2019-10-01,6423.0
Pakistan,586,unloaded,2019-11-01,6275.0
Pakistan,586,unloaded,2019-09-01,5721.0
Pakistan,586,unloaded,2019-08-01,5589.0
Pakistan,586,unloaded,2019-01-01,6696.0
Pakistan,586,unloaded,2019-02-01,5591.0
Pakistan,586,unloaded,2019-03-01,6325.0
Pakistan,586,unloaded,2019-05-01,6656.0
Pakistan,586,unloaded,2019-04-01,6007.0
Pakistan,586,unloaded,2019-06-01,6656.0
Pakistan,586,unloaded,2018-08-01,6462.0
Pakistan,586,unloaded,2018-10-01,6052.0
Pakistan,586,unloaded,2018-09-01,6098.0
Pakistan,586,unloaded,2018-11-01,5981.0
Pakistan,586,unloaded,2018-12-01,5893.0
Pakistan,586,unloaded,2018-04-01,6098.0
Pakistan,586,unloaded,2018-05-01,7448.0
Pakistan,586,unloaded,2018-06-01,7521.0
Pakistan,586,unloaded,2018-03-01,6407.0
Pakistan,586,unloaded,2018-02-01,5801.0
Pakistan,586,unloaded,2018-01-01,6241.0
Pakistan,586,unloaded,2018-07-01,7521.0
Pakistan,586,unloaded,2017-12-01,6241.0
Pakistan,586,unloaded,2017-08-01,7200.0
Pakistan,586,unloaded,2017-10-01,6706.0
Pakistan,586,unloaded,2017-11-01,6719.0
Pakistan,586,unloaded,2017-01-01,6318.0
Pakistan,586,unloaded,2017-04-01,6774.0
Pakistan,586,unloaded,2017-05-01,7204.0
Pakistan,586,unloaded,2017-07-01,6792.0
Pakistan,586,unloaded,2017-06-01,6416.0
Pakistan,586,unloaded,2017-03-01,6272.0
Pakistan,586,unloaded,2017-02-01,6318.0
Pakistan,586,unloaded,2017-09-01,7200.0
Pakistan,586,unloaded,2016-10-01,5188.0
Pakistan,586,unloaded,2016-12-01,6116.0
Pakistan,586,unloaded,2016-07-01,6373.0
Pakistan,586,unloaded,2016-08-01,5673.0
Pakistan,586,unloaded,2016-09-01,5188.0
Pakistan,586,unloaded,2016-01-01,5105.0
Pakistan,586,unloaded,2016-02-01,4966.0
Pakistan,586,unloaded,2016-03-01,5491.0
Pakistan,586,unloaded,2016-05-01,6542.0
Pakistan,586,unloaded,2016-04-01,5993.0
Pakistan,586,unloaded,2016-06-01,6203.0
Pakistan,586,unloaded,2015-10-01,5114.0
Pakistan,586,unloaded,2015-11-01,5174.0
Pakistan,586,unloaded,2015-12-01,5611.0
Pakistan,586,unloaded,2015-05-01,5344.0
Pakistan,586,unloaded,2015-07-01,5320.0
Pakistan,586,unloaded,2015-06-01,5069.0
Pakistan,586,unloaded,2015-01-01,2163.0
Pakistan,586,unloaded,2015-02-01,3874.0
Pakistan,586,unloaded,2015-03-01,4633.0
Pakistan,586,unloaded,2015-04-01,4673.0
Pakistan,586,unloaded,2014-12-01,4011.0
Pakistan,586,unloaded,2014-11-01,4284.0
Pakistan,586,unloaded,2014-06-01,4797.0
Pakistan,586,unloaded,2014-07-01,4396.0
Pakistan,586,unloaded,2014-10-01,4640.0
Pakistan,586,unloaded,2014-09-01,5078.0
Pakistan,586,unloaded,2014-08-01,4478.0
Peru,604,loaded,2022-10-01,1507.0
Peru,604,loaded,2022-02-01,1565.0
Peru,604,loaded,2022-03-01,1458.0
Peru,604,loaded,2022-07-01,1639.0
Peru,604,loaded,2022-08-01,1503.0
Peru,604,loaded,2022-06-01,1379.0
Peru,604,loaded,2022-05-01,1292.0
Peru,604,loaded,2022-04-01,1187.0
Peru,604,loaded,2021-01-01,1299.0
Peru,604,loaded,2021-04-01,1232.0
Peru,604,loaded,2021-05-01,1384.0
Peru,604,loaded,2021-03-01,1292.0
Peru,604,loaded,2021-07-01,1494.0
Peru,604,loaded,2021-10-01,1421.0
Peru,604,loaded,2021-11-01,1437.0
Peru,604,loaded,2021-08-01,1545.0
Peru,604,loaded,2021-09-01,1437.0
Peru,604,loaded,2021-12-01,1503.0
Peru,604,loaded,2020-12-01,1449.0
Peru,604,loaded,2020-11-01,1305.0
Peru,604,loaded,2020-09-01,1408.0
